=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.14 11:43:39 =~=~=~=~=~=~=~=~=~=~=~=
28.56
60.207,67.56
60.717,67.55
61.227,67.55
61.736,67.55
62.247,67.55
62.757,67.53
63.267,67.54
63.777,67.54
0.008,67.78
0.518,67.76
1.029,67.76
1.539,67.75
2.049,67.74
2.558,67.74
3.068,67.74
3.578,67.73
4.089,67.73
4.599,67.72
5.109,67.72
5.619,67.71
6.129,67.71
6.639,67.71
7.150,67.70
7.660,67.70
8.170,67.70
8.680,67.68
9.190,67.68
9.700,67.67
10.211,67.66
10.721,67.63
11.231,67.63
11.741,67.64
12.251,67.63
12.762,67.62
13.272,67.63
13.782,67.61
14.291,67.62
14.801,67.61
15.312,67.60
15.822,67.59
16.332,67.58
16.842,67.59
17.353,67.60
17.863,67.61
18.373,67.63
18.883,67.65
19.393,67.65
19.904,67.66
20.414,67.67
20.924,67.67
21.434,67.67
21.944,67.67
22.455,67.68
22.965,67.67
23.475,67.69
23.985,67.68
24.495,67.66
25.006,67.64
25.516,67.61
26.025,67.59
26.535,67.56
27.045,67.54
27.556,67.51
28.066,67.50
28.576,67.48
29.086,67.46
29.596,67.46
30.107,67.46
30.617,67.46
31.127,67.46
31.637,67.46
32.148,67.46
32.658,67.47
33.168,67.48
33.678,67.49
34.188,67.48
34.699,67.51
35.209,67.51
35.719,67.51
36.229,67.52
36.739,67.53
37.250,67.54
37.760,67.56
38.269,67.55
38.779,67.56
39.289,67.56
39.800,67.56
40.310,67.57
40.820,67.56
41.330,67.57
41.840,67.58
42.351,67.57
42.861,67.57
43.371,67.57
43.881,67.56
44.391,67.56
44.902,67.56
45.412,67.56
45.922,67.56
46.432,67.56
46.942,67.56
47.453,67.55
47.963,67.54
48.473,67.55
48.983,67.53
49.492,67.54
50.003,67.54
50.513,67.55
51.023,67.54
51.533,67.54
52.043,67.54
52.554,67.53
53.064,67.53
53.574,67.52
54.084,67.52
54.595,67.51
55.105,67.51
55.615,67.50
56.125,67.50
56.635,67.50
57.146,67.50
57.656,67.49
58.166,67.49
58.676,67.49
59.186,67.48
59.697,67.49
60.207,67.47
60.717,67.46
61.227,67.46
61.736,67.46
62.247,67.46
62.757,67.44
63.267,67.45
63.777,67.44
64.287,67.43
64.798,67.42
65.308,67.42
65.818,67.41
66.328,67.41
66.838,67.40
67.349,67.40
67.859,67.39
68.369,67.38
68.879,67.39
69.389,67.39
69.900,67.36
70.410,67.36
70.920,67.36
71.430,67.36
71.940,67.36
72.451,67.36
72.961,67.35
73.470,67.34
73.980,67.34
74.491,67.34
75.001,67.33
75.511,67.31
76.021,67.31
76.531,67.31
77.042,67.31
77.552,67.30
78.062,67.29
78.572,67.30
79.082,67.28
79.593,67.27
80.103,67.28
80.613,67.39
81.123,67.39
81.633,67.38
82.144,67.38
82.654,67.38
83.164,67.36
83.674,67.37
84.185,67.36
84.695,67.36
85.204,67.36
85.714,67.35
86.224,67.23
86.735,67.22
87.245,67.21
87.755,67.22
88.265,67.21
88.775,67.21
89.286,67.20
89.796,67.19
90.306,67.18
90.816,67.17
91.326,67.17
91.837,67.18
92.347,67.17
92.857,67.15
93.367,67.15
93.877,67.13
94.388,67.14
94.898,67.13
95.408,67.13
95.918,67.13
96.429,67.13
96.939,67.13
97.448,67.13
97.958,67.12
98.468,67.11
98.979,67.11
99.489,67.10
99.999,67.10
100.509,67.10
101.019,67.08
101.530,67.08
102.040,67.08
102.550,67.07
103.060,67.08
103.571,67.07
104.081,67.05
104.591,67.05
105.101,67.05
105.612,67.05
106.122,67.04
106.632,67.04
107.142,67.04
107.653,67.03
108.163,67.03
108.673,67.01
109.182,67.01
109.693,67.01
110.203,67.01
110.713,67.00
111.223,67.00
111.734,66.99
112.244,66.99
112.754,66.99
113.264,66.98
113.775,66.99
114.285,66.97
114.795,66.96
115.305,66.97
115.816,66.95
116.326,66.95
116.836,66.95
117.346,66.94
117.857,66.94
118.367,66.94
118.877,66.94
119.387,66.93
119.898,66.92
120.408,66.90
120.918,66.90
121.427,66.90
121.938,66.90
122.448,66.87
122.958,66.86
123.468,66.86
123.979,66.86
124.489,66.86
124.999,66.85
125.509,66.83
126.020,66.85
126.530,66.83
127.040,66.83
127.550,66.83
128.061,66.83
128.571,66.83
129.081,66.82
129.591,66.81
130.102,66.81
130.612,66.81
131.122,66.81
131.632,66.81
132.143,66.81
132.653,66.81
133.163,66.80
133.672,66.79
134.183,66.78
134.693,66.78
135.203,66.77
135.714,66.77
136.224,66.76
136.734,66.76
137.244,66.75
137.755,66.75
138.265,66.76
138.775,66.74
139.285,66.74
139.796,66.74
140.306,66.73
140.816,66.73
141.326,66.72
141.837,66.72
142.347,66.72
142.857,66.72
143.367,66.72
143.878,66.72
144.388,66.71
144.898,66.71
145.408,66.70
145.918,66.70
146.428,66.70
146.938,66.69
147.448,66.70
147.959,66.70
148.469,66.68
148.979,66.68
149.489,66.68
150.000,66.68
150.510,66.68
151.020,66.67
151.530,66.67
152.041,66.67
152.551,66.66
153.061,66.65
153.571,66.65
154.082,66.65
154.592,66.65
155.102,66.63
155.612,66.64
156.123,66.63
156.633,66.62
157.143,66.62
157.652,66.61
158.163,66.61
158.673,66.61
159.183,66.60
159.693,66.60
160.204,66.60
160.714,66.60
161.224,66.59
161.734,66.58
162.245,66.58
162.755,66.57
163.265,66.57
163.775,66.57
164.286,66.55
164.796,66.56
165.306,66.56
165.816,66.55
166.327,66.55
166.837,66.54
167.347,66.54
167.857,66.54
168.368,66.54
168.878,66.52
169.388,66.52
169.897,66.52
170.408,66.51
170.918,66.50
171.428,66.50
171.938,66.50
172.449,66.48
172.959,66.49
173.469,66.49
173.979,66.47
174.490,66.47
175.000,66.47
175.510,66.47
176.020,66.47
176.531,66.46
177.041,66.46
177.551,66.45
178.061,66.44
178.572,66.43
179.082,66.43
179.592,66.43
180.102,66.43
180.613,66.42
181.123,66.41
181.633,66.41
182.142,66.40
182.653,66.40
183.163,66.40
183.673,66.39
184.183,66.39
184.694,66.39
185.204,66.39
185.714,66.38
186.224,66.37
186.735,66.37
187.245,66.36
187.755,66.36
188.265,66.35
188.776,66.35
189.286,66.35
189.796,66.34
190.307,66.34
190.817,66.34
191.327,66.33
191.837,66.33
192.348,66.32
192.858,66.31
193.368,66.31
193.878,66.30
194.388,66.30
194.898,66.30
195.408,66.30
195.918,66.30
196.429,66.29
196.939,66.28
197.449,66.28
197.959,66.27
198.470,66.27
198.980,66.26
199.490,66.26
200.000,66.26
200.510,66.25
201.021,66.24
201.531,66.23
202.041,66.24
202.551,66.22
203.062,66.22
203.572,66.22
204.082,66.22
204.593,66.20
205.103,66.20
205.613,66.21
206.123,66.19
206.633,66.19
207.143,66.19
207.653,66.18
208.163,66.18
208.674,66.18
209.184,66.18
209.694,66.18
210.204,66.17
210.715,66.16
211.225,66.16
211.735,66.15
212.245,66.15
212.756,66.14
213.266,66.14
213.776,66.14
214.286,66.14
214.797,66.14
215.307,66.14
215.817,66.12
216.327,66.11
216.838,66.10
217.348,66.10
217.858,66.10
218.368,66.10
218.878,66.10
219.388,66.10
219.898,66.09
220.408,66.09
220.919,66.08
221.429,66.07
221.939,66.08
222.449,66.07
222.960,66.07
223.470,66.07
223.980,66.06
224.490,66.06
225.001,66.05
225.511,66.05
226.021,66.03
226.531,66.03
227.042,66.04
227.552,66.04
228.062,66.02
228.572,66.02
229.082,66.02
229.593,66.01
230.103,66.01
230.612,66.01
231.123,66.00
231.633,65.99
232.143,65.99
232.653,65.99
233.164,65.99
233.674,65.98
234.184,65.98
234.694,65.97
235.205,65.98
235.715,65.95
236.225,65.95
236.735,65.95
237.246,65.94
237.756,65.94
238.266,65.94
238.776,65.94
239.287,65.93
239.797,65.94
240.307,65.92
240.817,65.91
241.328,65.91
241.838,65.91
242.348,65.91
242.857,65.91
243.368,65.90
243.878,65.90
244.388,65.89
244.898,65.88
245.409,65.88
245.919,65.87
246.429,65.87
246.940,65.87
247.450,65.86
247.960,65.86
248.470,65.85
248.981,65.85
249.491,65.84
250.001,65.84
250.511,65.83
251.022,65.83
251.532,65.83
252.042,65.83
252.552,65.83
253.063,65.83
253.573,65.82
254.083,65.81
254.593,65.81
255.104,65.81
255.613,65.79
256.123,65.79
256.633,65.79
257.144,65.78
257.654,65.78
258.164,65.77
258.674,65.77
259.185,65.76
259.695,65.76
260.205,65.76
260.715,65.75
261.226,65.75
261.736,65.75
262.246,65.74
262.757,65.74
263.267,65.72
263.777,65.72
264.287,65.72
264.798,65.71
265.308,65.71
265.818,65.70
266.328,65.70
266.839,65.70
267.348,65.69
267.858,65.68
268.368,65.68
268.879,65.68
269.389,65.68
269.899,65.67
270.410,65.66
270.920,65.66
271.430,65.66
271.940,65.65
272.451,65.64
272.961,65.64
273.471,65.64
273.981,65.64
274.492,65.64
275.002,65.64
275.512,65.62
276.022,65.63
276.533,65.62
277.043,65.61
277.553,65.61
278.063,65.61
278.574,65.61
279.084,65.61
279.593,65.59
280.104,65.59
280.614,65.59
281.124,65.57
281.634,65.58
282.145,65.59
282.655,65.57
283.165,65.57
283.675,65.56
284.186,65.56
284.696,65.56
285.206,65.54
285.716,65.54
286.227,65.54
286.737,65.53
287.247,65.53
287.758,65.53
288.268,65.53
288.778,65.52
289.288,65.51
289.799,65.51
290.309,65.50
290.819,65.50
291.329,65.50
291.840,65.49
292.349,65.48
292.859,65.48
293.369,65.47
293.880,65.47
294.390,65.46
294.900,65.46
295.410,65.46
295.921,65.46
296.431,65.44
296.941,65.44
297.451,65.44
297.962,65.43
298.472,65.43
298.982,65.42
299.493,65.42
300.003,65.41
300.513,65.40
301.023,65.40
301.534,65.39
302.044,65.39
302.554,65.39
303.064,65.39
303.575,65.38
304.084,65.38
304.594,65.37
305.104,65.37
305.615,65.36
306.125,65.36
306.635,65.35
307.145,65.35
307.656,65.35
308.166,65.34
308.676,65.33
309.187,65.33
309.697,65.32
310.207,65.32
310.717,65.32
311.228,65.32
311.738,65.32
312.248,65.30
312.758,65.30
313.269,65.30
313.779,65.29
314.289,65.29
314.799,65.28
315.310,65.27
315.820,65.27
316.329,65.27
316.839,65.26
317.350,65.26
317.860,65.25
318.370,65.25
318.881,65.25
319.391,65.24
319.901,65.25
320.411,65.24
320.922,65.22
321.432,65.23
321.942,65.21
322.452,65.21
322.963,65.21
323.473,65.21
323.983,65.20
324.493,65.20
325.004,65.19
